poi_id,destination_id,name,category,lat,lon,avg_visit_minutes,price_level,popularity_score,description,open_hour,close_hour
POI0187,PAR,Abbaye de Port-Royal,landmark,48.83856,2.338331,60,1,4.2,"Abbaye de Port-Royal is an abbey located in Paris, in France.",8,20
POI0188,PAR,Jacques Cartier,history,48.865009,2.310579,60,0,4.0,"Jacques Cartier is an artwork by Léon Drivier in Paris, France.",8,19
POI0189,PAR,"Château de Réghat, Musée de Maisons-Alfort",museum,48.800426,2.435628,120,1,4.1,"Château de Réghat, Musée de Maisons-Alfort is a château in Val-de-Marne, Île-de-France, France, in Paris.",14,18
POI0190,PAR,Cavae des Arènes de Lutèce,culture,48.845078,2.352912,90,1,4.4,Cavae des Arènes de Lutèce is an Ancient Roman amphitheatre in Paris.,9,20
POI0191,PAR,Jardin du Palais Royal,nature,48.865006,2.337818,90,0,4.1,"Jardin du Palais Royal is an urban park in Paris, France.",8,22
POI0192,PAR,Église Saint-Michel des Batignolles,religion,48.889076,2.324635,30,0,4.2,"Église Saint-Michel des Batignolles is a church located in Paris, in France.",7,19
POI0193,PAR,Galeries Lafayette,shopping,48.873656,2.332203,60,1,4.4,"Galeries Lafayette is a department store in Paris, France.",9,20
POI0194,PAR,Pley Hotel,nightlife,48.875628,2.304137,120,1,4.0,"Pley Hotel is a hotel in Paris, France.",18,2
POI0195,PAR,Marché d'Aligre,food,48.848902,2.378049,60,1,4.1,"Marché d'Aligre is a greenmarket in Paris' 12th Arrondissement, France.",7,13
POI0196,PAR,Gérard de Nerval,landmark,48.862735,2.39318,60,1,4.0,A well-known landmark in Paris.,8,20
POI0197,PAR,Thermes de Cluny,history,48.850602,2.343274,60,0,4.3,Thermes de Cluny is a Gallo-Roman thermal baths in Paris' 5th arrondissement.,8,19
POI0198,PAR,Crypte archéologique du parvis Notre-Dame,museum,48.853585,2.348085,120,1,4.3,Crypte archéologique du parvis Notre-Dame is a museum of the city of Paris.,9,18
POI0199,PAR,L'Olympia,culture,48.870244,2.328359,90,1,4.4,L'Olympia is a music hall in the 9th arrondissement of Paris.,9,20
POI0200,PAR,Jardin Atlantique,nature,48.839876,2.31898,90,0,4.2,"Jardin Atlantique is an urban park in Paris, France.",8,19
POI0201,PAR,Chapelle Saint-Louis de la Salpêtrière,religion,48.838939,2.364141,30,0,4.2,"Chapelle Saint-Louis de la Salpêtrière is a chapel located in Paris, in France.",8,18
POI0202,PAR,Issy Coeur de Ville,shopping,48.825871,2.274824,60,1,4.0,A popular shopping spot in Paris.,10,20
POI0203,PAR,Caveau de la Huchette,nightlife,48.852787,2.346298,120,1,4.2,Caveau de la Huchette is a jazz club in Paris.,18,2
POI0204,PAR,Marché Couvert Saint-Quentin,food,48.876923,2.355037,60,1,4.1,A well-regarded food destination in Paris.,8,20
POI0205,PAR,Association Paris Historique,landmark,48.855568,2.357156,60,1,4.1,Association Paris Historique is a voluntary organization in Paris.,13,18
POI0206,PAR,Général Diego Brosset,history,48.855057,2.289,60,0,4.0,"Général Diego Brosset is an artwork by Raymond Delamarre in Paris, France.",8,19
POI0207,PAR,La Ville A des Arts,museum,48.88787,2.327209,120,1,4.2,"La Ville A des Arts is a Parisian private road with a set of artists' studios, historical monument.",9,18
POI0208,PAR,Moulin Rouge,culture,48.884109,2.332356,90,1,4.5,"Moulin Rouge is a cabaret in Paris, France.",9,20
POI0209,PAR,Jardin du Luxembourg,nature,48.846714,2.336365,90,0,4.5,"Jardin du Luxembourg is an urban park in Paris, France.",0,24
POI0210,PAR,Église Saint-Pierre - Saint-Paul,religion,48.81096,2.382863,30,0,4.1,"Église Saint-Pierre - Saint-Paul is a church located in Val-de-Marne, in France, in Paris.",7,19
POI0211,PAR,Beaupassage,shopping,48.854181,2.325134,60,1,4.0,A popular shopping spot in Paris.,10,20
POI0212,PAR,Ti Jos,nightlife,48.841493,2.325993,120,1,4.0,A lively nightlife spot in Paris.,12,14
POI0213,PAR,Marché Couvert Saint-Martin,food,48.870744,2.358185,60,1,4.1,A well-regarded food destination in Paris.,9,20
POI0214,PAR,Pyramide,landmark,48.833904,2.445192,60,1,4.1,"Pyramide is an obelisk in Paris, France.",8,20
POI0215,PAR,La Grisette de 1830,history,48.868596,2.367446,60,0,4.0,"La Grisette de 1830 is an artwork by Jean-Bernard Descomps in Paris, France.",8,19
POI0216,PAR,Maison européenne de la Photographie,museum,48.85512,2.358956,120,1,4.3,"Maison européenne de la Photographie is a center for contemporary photographic art in Paris, France.",11,20
POI0217,PAR,La Boule Noire,culture,48.882343,2.340276,90,1,4.1,"La Boule Noire is a concert hall in Paris, France.",9,20
POI0218,PAR,Jardin Catherine Labouré,nature,48.851116,2.320532,90,0,4.2,"Jardin Catherine Labouré is an urban park in Paris, France.",0,24
POI0219,PAR,Église Saint-Hermeland,religion,48.79645,2.302428,30,0,4.1,"Église Saint-Hermeland is a church located in Hauts-de-Seine, in France, in Paris.",7,19
POI0220,PAR,Marché Saint-Germain,shopping,48.852089,2.335949,60,1,4.1,Marché Saint-Germain is a market hall in Paris.,10,19
POI0221,PAR,New Morning,nightlife,48.873004,2.353481,120,1,4.1,"New Morning is a jazz club in Paris, France.",18,2
POI0222,PAR,Marché Serpette,food,48.903202,2.33924,60,1,4.1,"Marché Serpette is a flea market in Saint-Ouen-sur-Seine, France, in Paris.",10,23
POI0223,PAR,Augustin Fresnel,landmark,48.859732,2.393665,60,1,4.0,A well-known landmark in Paris.,8,20
POI0224,PAR,Monument aux morts de Malakoff,history,48.819705,2.301519,60,0,4.0,A historic site in Paris.,8,19
POI0225,PAR,Centre Georges Pompidou,museum,48.860523,2.35244,120,1,4.5,"Centre Georges Pompidou is a national cultural center of contemporary art in Paris, France.",9,18
POI0226,PAR,Théâtre de la Main d'Or,culture,48.85228,2.377995,90,1,4.1,A cultural venue in Paris.,9,20
POI0227,PAR,Square Louis-XIII,nature,48.855616,2.365543,90,0,4.1,Square Louis-XIII is a public space in Paris.,0,24
POI0228,PAR,Cathédrale Notre-Dame de Paris,religion,48.852937,2.34987,30,0,4.6,Cathédrale Notre-Dame de Paris is a cathedral in Paris.,7,19
POI0229,PAR,Le BHV Marais,shopping,48.857468,2.353317,60,1,4.2,"Le BHV Marais is a department store in Paris, France.",10,20
POI0230,PAR,La Flèche d'or,nightlife,48.859434,2.402986,120,1,4.1,A lively nightlife spot in Paris.,12,14
POI0231,PAR,Marché couvert Saint-Didier,food,48.867261,2.283997,60,1,4.0,Marché couvert Saint-Didier is a food market located in Paris.,8,19
POI0232,PAR,Auguste Comte,landmark,48.859786,2.394232,60,1,4.0,A well-known landmark in Paris.,8,20
POI0233,PAR,Statue du général Daumesnil,history,48.846721,2.43956,60,0,4.0,A historic site in Paris.,8,19
POI0234,PAR,Institut suédois,museum,48.858226,2.361964,120,0,4.2,"Institut suédois is a museum, in Paris.",12,19
POI0235,PAR,Théâtre de la Cité Internationale,culture,48.819034,2.338621,90,1,4.1,"Théâtre de la Cité Internationale is a theater in Paris, France.",9,20
POI0236,PAR,Parc Montsouris,nature,48.822236,2.338011,90,0,4.4,"Parc Montsouris is an urban park in Paris, France.",7,20
POI0237,PAR,Chapelle Notre-Dame-des-Anges,religion,48.846284,2.323556,30,0,4.1,"Chapelle Notre-Dame-des-Anges is a chapel located in Paris, France.",7,19
POI0238,PAR,Beaugrenelle - Magnetic,shopping,48.848405,2.282385,60,1,4.1,Beaugrenelle - Magnetic is a shopping mall in Paris.,10,20
POI0239,PAR,Le Gibus,nightlife,48.86825,2.366312,120,1,4.0,A lively nightlife spot in Paris.,18,2
POI0240,PAR,Marché couvert de Passy,food,48.85737,2.277173,60,1,4.0,Marché couvert de Passy is a market hall in Paris.,8,13
POI0241,PAR,Camille Pissarro,landmark,48.859107,2.39149,60,1,4.0,A well-known landmark in Paris.,8,20
POI0242,PAR,Monument aux victimes de l'Afrique-du-Nord,history,48.881559,2.398951,60,0,4.0,"Monument aux victimes de l'Afrique-du-Nord is an artwork by Eugène Dodeigne in Paris, France.",8,19
POI0243,PAR,Fondation Louis Vuitton,museum,48.876655,2.263326,120,1,4.4,"Fondation Louis Vuitton is an art museum and cultural center, in Paris.",12,19
POI0244,PAR,Bouffes du Nord,culture,48.883995,2.358858,90,1,4.2,"Bouffes du Nord is a theatre in Paris, France.",9,20
POI0245,PAR,Jardins des Champs-Élysées,nature,48.866175,2.313224,90,0,4.2,"Jardins des Champs-Élysées is an urban park in Paris, France.",0,24
POI0246,PAR,Chapelle des Franciscains,religion,48.809133,2.331157,30,0,4.1,"Chapelle des Franciscains is a chapel located in Val-de-Marne, in France, in Paris.",7,19
POI0247,PAR,So Ouest,shopping,48.892377,2.296484,60,1,4.1,A popular shopping spot in Paris.,10,20
POI0248,PAR,Le Dernier Bar avant la Fin du Monde,nightlife,48.857924,2.346361,120,1,4.0,Le Dernier Bar avant la Fin du Monde is a geek bar in Paris.,15,0
POI0249,PAR,Marché de La Chapelle,food,48.890963,2.361536,60,1,4.1,A well-regarded food destination in Paris.,9,13
POI0250,PAR,Eugène Delacroix,landmark,48.862603,2.393429,60,1,4.0,A well-known landmark in Paris.,8,20
POI0251,PAR,Henri-François d'Aguesseau - L'unificateur,history,48.862484,2.318632,60,0,4.0,"Henri-François d'Aguesseau - L'unificateur is an artwork by Jean Foucou in Paris, France.",8,19
POI0252,PAR,Musée de l'Armée,museum,48.857037,2.311878,120,1,4.4,Musée de l'Armée is a military museum at the Invalides in Paris.,10,17
POI0253,PAR,Théâtre de la Bastille,culture,48.855827,2.37558,90,1,4.1,"Théâtre de la Bastille is a theatre and former cinema in Paris, France.",9,20
POI0254,PAR,Jardin Yitzhak Rabin,nature,48.834022,2.383476,90,0,4.1,"Jardin Yitzhak Rabin is a garden in Paris, France.",0,24
POI0255,PAR,Synagogue,religion,48.855932,2.360679,30,0,4.2,"Synagogue is a synagogue located in Paris, in France.",7,19
POI0256,PAR,Italie Deux,shopping,48.828804,2.355118,60,1,4.1,Italie Deux is a shopping centre in Paris.,10,20
POI0257,PAR,Aux Trois Mailletz,nightlife,48.85218,2.346611,120,1,4.1,"Aux Trois Mailletz is a jazz club, restaurant in Paris, France.",18,2
POI0258,PAR,Marché de Charentonneau,food,48.810305,2.444407,60,1,4.0,A well-regarded food destination in Paris.,10,23
POI0259,PAR,Frédéric Chopin,landmark,48.860129,2.392818,60,1,4.2,Frédéric Chopin is a tomb in Paris.,8,20
POI0260,PAR,Jean-Baptiste Colbert - L'organisateur,history,48.862525,2.318503,60,0,4.0,"Jean-Baptiste Colbert - L'organisateur is an artwork by Jacques Dumont in Paris, France.",8,19
POI0261,PAR,Musée de l'Assistance Publique Hôpitaux de Paris,museum,48.809175,2.352437,120,1,4.2,Musée de l'Assistance Publique Hôpitaux de Paris is a museum dedicated to the history of Parisian hospitals.,9,18
POI0262,PAR,Théâtre Antoine,culture,48.870577,2.355284,90,1,4.2,"Théâtre Antoine is a theatre in Paris, France.",9,20
POI0263,PAR,Square Saint-Charles,nature,48.846424,2.389303,90,0,4.1,"Square Saint-Charles is an alley in Paris, France.",0,24
POI0264,PAR,Chapelle Saint-Vincent de Paul,religion,48.848847,2.321845,30,0,4.2,"Chapelle Saint-Vincent de Paul is a chapel located in Paris, in France.",7,19
POI0265,PAR,Centre Commercial Quais d'Ivry,shopping,48.819206,2.394724,60,1,4.1,A popular shopping spot in Paris.,10,20
POI0266,PAR,Oculto,nightlife,48.860122,2.349974,120,1,4.0,A lively nightlife spot in Paris.,16,24
POI0267,PAR,Marché Émile Bertrand,food,48.821225,2.420313,60,1,4.0,A well-regarded food destination in Paris.,8,13
POI0268,PAR,Georges Bizet,landmark,48.862324,2.391787,60,1,4.0,A well-known landmark in Paris.,8,20
POI0269,PAR,Maximilien de Sully - Le réformateur,history,48.862285,2.319251,60,0,4.0,"Maximilien de Sully - Le réformateur is an artwork by Pierre Beauvallet in Paris, France.",8,19
POI0270,PAR,Musée des Arts Décoratifs,museum,48.863169,2.332951,120,1,4.4,"Musée des Arts Décoratifs is a museum of the decorative arts and design located in the Louvre's northwest wing, Paris.",9,18
POI0271,PAR,Théâtre de la Michodière,culture,48.869315,2.334734,90,1,4.1,"Théâtre de la Michodière is a theatre Building, in Paris.",9,20
POI0272,PAR,Square Georges Contenot,nature,48.837354,2.396405,90,0,4.1,"Square Georges Contenot is an alley in Paris, France.",0,24
POI0273,PAR,Chapelle de l'Agneau de Dieu,religion,48.844602,2.377527,30,0,4.1,"Chapelle de l'Agneau de Dieu is a chapel located in Paris, in France.",7,19
POI0274,PAR,Avenir,shopping,48.919733,2.421924,60,1,4.1,A popular shopping spot in Paris.,9,22
POI0275,PAR,Le Royal,nightlife,48.864606,2.350064,120,1,4.0,A lively nightlife spot in Paris.,18,2
POI0276,PAR,Marché aux fleurs Reine-Elizabeth-II,food,48.855418,2.347661,60,1,4.2,"Marché aux fleurs Reine-Elizabeth-II is a flower market in Paris, France.",8,19
POI0277,PAR,Georges Cuvier,landmark,48.859955,2.392073,60,1,4.0,A well-known landmark in Paris.,8,20
POI0278,PAR,Michel de L'Hospital - Le conciliateur,history,48.862327,2.319127,60,0,4.0,"Michel de L'Hospital - Le conciliateur is an artwork by Louis Deseine in Paris, France.",8,19
POI0279,PAR,Musée des Arts et Métiers,museum,48.866098,2.355414,120,1,4.5,"Musée des Arts et Métiers is a science and technology museum located in Paris, France.",10,18
POI0280,PAR,La Pépinière Théâtre,culture,48.868596,2.332248,90,1,4.1,"La Pépinière Théâtre is a theatre, Paris, France.",9,20
POI0281,PAR,Square Jules-Durand,nature,48.830601,2.322985,90,0,4.1,"Square Jules-Durand is an urban park in Paris, France.",0,24
POI0282,PAR,Église Adventiste du 7e jour Paris-Sud,religion,48.834338,2.357144,30,0,4.0,"Église Adventiste du 7e jour Paris-Sud is a church located in Paris, in France.",7,19
POI0283,PAR,Centre commercial Okabé,shopping,48.811623,2.363094,60,1,4.1,A popular shopping spot in Paris.,8,22
POI0284,PAR,Le Balajo,nightlife,48.854017,2.37216,120,1,4.1,A lively nightlife spot in Paris.,18,2
POI0285,PAR,Place Django Reinhardt,food,48.900103,2.34353,60,1,4.1,"Place Django Reinhardt is a square of Paris, France.",10,23
POI0286,PAR,Gilbert Bécaud,landmark,48.861143,2.39497,60,1,4.0,Gilbert Bécaud is a tomb in Paris.,8,20
POI0287,PAR,Chevalier de La Barre,history,48.885999,2.341573,60,0,4.0,"Chevalier de La Barre is an artwork by Emmanuel Ball in Paris, France.",8,19
POI0288,PAR,Musée national Gustave Moreau,museum,48.877896,2.334547,120,1,4.3,"Musée national Gustave Moreau is a museum in Paris, France.",9,18
POI0289,PAR,La Cigale,culture,48.882475,2.34013,90,1,4.2,"La Cigale is a theatre in Paris, France.",9,20
POI0290,PAR,Parc de Bercy,nature,48.835414,2.382119,90,0,4.4,"Parc de Bercy is an urban park in Paris, France.",0,24
POI0291,PAR,Union Libérale Israélite de France,religion,48.869367,2.288836,30,0,4.2,"Union Libérale Israélite de France is a synagogue, in Paris.",7,19
POI0292,PAR,Le Millénaire,shopping,48.902968,2.376635,60,1,4.1,A popular shopping spot in Paris.,10,20
POI0293,PAR,Chez Moune,nightlife,48.881026,2.336025,120,1,4.0,Chez Moune is a Parisian nightclub.,18,2
POI0294,PAR,Marché Paul Bert,food,48.903318,2.338836,60,1,4.1,"Marché Paul Bert is a flea market in Saint-Ouen-sur-Seine, France, in Paris.",10,23
POI0295,PAR,Guillaume Apollinaire,landmark,48.862669,2.39472,60,1,4.0,A well-known landmark in Paris.,8,20
POI0296,PAR,Monument aux travailleurs municipaux,history,48.862715,2.392767,60,0,4.1,Monument aux travailleurs municipaux is a monument in Paris.,8,19
POI0297,PAR,Musée Grévin,museum,48.871837,2.342097,120,1,4.4,"Musée Grévin is a museum in Paris, France.",9,18
POI0298,PAR,Studio Théâtre d'Asnières,culture,48.910974,2.290304,90,1,4.1,"Studio Théâtre d'Asnières is a theatre in Asnières-sur-Seine, France, in Paris.",9,20
POI0299,PAR,Square Samuel Paty,nature,48.850054,2.344123,90,0,4.2,"Square Samuel Paty is an urban park in Paris, France.",0,24
POI0300,PAR,Chapelle Sainte-Marie,religion,48.851185,2.268921,30,0,4.1,"Chapelle Sainte-Marie is a chapel located in Paris, France.",7,19
POI0301,ROM,Porta Magica,history,41.895502,12.50374,60,0,4.2,"Porta Magica is a building in Rome, Italy.",8,19
POI0302,ROM,Obelisco Matteiano,landmark,41.883389,12.495335,60,1,4.2,A well-known landmark in Rome.,8,20
POI0303,ROM,Harry's Bar,nightlife,41.909077,12.488319,120,1,4.2,"Harry's Bar is a bar in Italy, in Rome.",18,2
POI0304,ROM,Forte Braschi,museum,41.915252,12.424695,120,1,4.2,"Forte Braschi is a building in Rome, Italy.",9,18
POI0305,ROM,Chiesa di Sant'Urbano alla Caffarella,religion,41.85787,12.524318,30,0,4.2,"Chiesa di Sant'Urbano alla Caffarella is a church building in Rome, Italy.",7,19
POI0306,ROM,Foro Boario,nature,41.888853,12.480894,90,0,4.4,Foro Boario is a cattle market of Ancient Rome.,0,24
POI0307,ROM,Teatro Olimpico,culture,41.926364,12.461877,90,1,4.1,"Teatro Olimpico is a theatre in Rome, Italy.",9,20
POI0308,ROM,Mercato Magna Grecia – Metronio,food,41.882788,12.50818,60,1,4.0,"Mercato Magna Grecia – Metronio is a building in Rome, Italy.",6,14
POI0309,ROM,La Rinascente,shopping,41.911386,12.497742,60,1,4.0,"La Rinascente is a building in Rome, Italy.",10,21
POI0310,ROM,Catacombe di Priscilla,history,41.929726,12.508765,60,0,4.3,"Catacombe di Priscilla is a cemetery in Rome, Italy; an archaeological site on the Via Salaria in Rome, Italy, situated in what was a quarry in Roman times. This quarry was used for Christian burials from the late 2nd century through the 4th century..",8,19
POI0311,ROM,Porta Latina,landmark,41.876519,12.502488,60,1,4.3,Porta Latina is a gate in the Aurelian Walls of ancient Rome.,8,20
POI0312,ROM,Piper Club,nightlife,41.918909,12.501198,120,1,4.1,"Piper Club is a discothèque in Rome, Italy.",20,5
POI0313,ROM,Mausoleo di Romolo,museum,41.855119,12.518444,120,0,4.2,"Mausoleo di Romolo is a tomb from the 4th century Rome, Italy.",9,18
POI0314,ROM,Basilica dei Santi Bonifacio ed Alessio all’Aventino,religion,41.883833,12.478659,30,0,4.4,"Basilica dei Santi Bonifacio ed Alessio all’Aventino is a church on the Aventine Hill in Rome, Italy.",7,19
POI0315,ROM,Parco delle Tombe di via Latina,nature,41.861757,12.535724,90,0,4.2,"Parco delle Tombe di via Latina is an archeological site in Italy, in Rome.",0,24
POI0316,ROM,Auditorium Conciliazione,culture,41.902587,12.463647,90,1,4.2,"Auditorium Conciliazione is a building in Rome, Italy.",9,20
POI0317,ROM,Mercato Rionale Settimanale,food,41.962899,12.534911,60,1,4.0,A well-regarded food destination in Rome.,10,23
POI0318,ROM,Coin,shopping,41.885214,12.509361,60,1,4.0,A popular shopping spot in Rome.,10,20
POI0319,ROM,Catacombe di Sant'Agnese,history,41.922768,12.51876,60,0,4.3,"Catacombe di Sant'Agnese is a catacomb in Rome, Italy.",8,19
POI0320,ROM,Porta Metronia,landmark,41.882323,12.498639,60,1,4.3,Porta Metronia is a gate in the third-century Aurelian Walls of Rome.,8,20
POI0321,ROM,Bar Cornetteria,nightlife,41.871175,12.479079,120,1,4.0,A lively nightlife spot in Rome.,18,2
POI0322,ROM,Museo Storico dei Bersaglieri,museum,41.909267,12.501079,120,0,4.1,"Museo Storico dei Bersaglieri is a museum in Italy, in Rome.",9,18
POI0323,ROM,Basilica di Santa Maria del Popolo,religion,41.911457,12.476551,30,0,4.4,"Basilica di Santa Maria del Popolo is a church in Rome, Italy.",7,12
POI0324,ROM,Horti Sallustiani,nature,41.908091,12.496928,90,0,4.4,Horti Sallustiani is a gardens in ancient Rome founded ca. 50 BCE.,0,24
POI0325,ROM,Accademia Filarmonica Romana,culture,41.916678,12.474017,90,1,4.2,"Accademia Filarmonica Romana is an Italian musical institution, in Rome.",9,20
POI0326,ROM,MercatoBIO di Aguzzano al Casale Podere Rosa,food,41.944222,12.565045,60,1,4.0,A well-regarded food destination in Rome.,10,23
POI0327,ROM,Ex-novo,shopping,41.855345,12.476247,60,1,4.0,A popular shopping spot in Rome.,10,20
POI0328,ROM,Ninfeo di Egeria,history,41.859159,12.524261,60,0,4.2,"Ninfeo di Egeria is an ancient Roman nymphaeum in Rome, Italy, connected with the nymph Egeria.",8,19
POI0329,ROM,Catacombe di San Sebastiano,landmark,41.85593,12.515797,60,1,4.3,"Catacombe di San Sebastiano is a catacomb in Rome, Italy.",9,17
POI0330,ROM,Bar San Calisto,nightlife,41.889055,12.470738,120,1,4.0,A lively nightlife spot in Rome.,18,2
POI0331,ROM,Galleria Spada,museum,41.893887,12.472201,120,1,4.3,"Galleria Spada is a museum in Rome, Italy.",8,19
POI0332,ROM,Chiesa di Santa Maria dei Miracoli,religion,41.909779,12.476483,30,0,4.3,Chiesa di Santa Maria dei Miracoli is a church in Rome.,10,19
POI0333,ROM,Parco Archeologico del Celio,nature,41.88775,12.491812,90,0,4.1,Parco Archeologico del Celio is an archaeological park in Rome.,0,24
POI0334,ROM,Teatro Petrolini,culture,41.880272,12.473959,90,1,4.1,"Teatro Petrolini is a theatre in Rome, Italy.",9,20
POI0335,ROM,Pizza e...,food,41.931226,12.560703,60,1,4.0,A well-regarded food destination in Rome.,10,23
POI0336,ROM,Upim,shopping,41.932008,12.519275,60,1,4.0,A popular shopping spot in Rome.,10,20
POI0337,ROM,"Statua ""parlante"" di Pasquino",history,41.897715,12.472308,60,0,4.4,"Statua ""parlante"" di Pasquino is an one of the six talking statues of Rome.",8,19
POI0338,ROM,Porta San Lorenzo,landmark,41.897465,12.51031,60,1,4.3,"Porta San Lorenzo is a building in Rome, Italy.",8,20
POI0339,ROM,404 Name Not Found,nightlife,41.887605,12.477163,120,1,4.0,A lively nightlife spot in Rome.,6,23
POI0340,ROM,Museo di Roma,museum,41.897278,12.472777,120,1,4.2,Museo di Roma is a museum in Rome.,10,19
POI0341,ROM,San Giacomo in Augusta,religion,41.907753,12.477301,30,0,4.3,San Giacomo in Augusta is a church built in central Rome.,7,19
POI0342,ROM,Circo Massimo,nature,41.886002,12.485704,90,0,4.5,Circo Massimo is an Ancient Roman circus in Rome.,0,24
POI0343,ROM,Accademia Tedesca Roma - Villa Massimo,culture,41.916712,12.519118,90,1,4.2,"Accademia Tedesca Roma - Villa Massimo is an academy in Rome, Italy.",9,20
POI0344,ROM,Mercato,food,41.90536,12.553219,60,1,4.0,A well-regarded food destination in Rome.,10,23
POI0345,ROM,OVS,shopping,41.897672,12.499571,60,1,4.0,A popular shopping spot in Rome.,10,20
POI0346,ROM,Villa Romana - Via Pollenza,history,41.946544,12.577425,60,0,4.0,A historic site in Rome.,8,19
POI0347,ROM,Fontanella per cani,landmark,41.900973,12.469274,60,1,4.0,A well-known landmark in Rome.,8,20
POI0348,ROM,Batucada,nightlife,41.945618,12.535207,120,1,4.0,A lively nightlife spot in Rome.,18,2
POI0349,ROM,Museo Nazionale Romano,museum,41.901198,12.472838,120,1,4.0,"Museo Nazionale Romano is a Museum in Italy, in Rome.",9,19
POI0350,ROM,Chiesa di Santa Maria Liberatrice,religion,41.879327,12.473967,30,0,4.3,"Chiesa di Santa Maria Liberatrice is a church building in Rome, Italy.",7,19
POI0351,ROM,Villa Gordiani,nature,41.893915,12.553474,90,0,4.3,"Villa Gordiani is a park along the Via Prenestina, in Rome, Italy, and home to several ancient Roman remains, traditionally identified with the villa of the Gordian imperial family.",0,24
POI0352,ROM,Teatro Sistina,culture,41.904222,12.486885,90,1,4.1,"Teatro Sistina is a theatre and cinema in Rome, Italy.",9,20
POI0353,ROM,Mercato di Monti,food,41.894713,12.492763,60,1,4.0,A well-regarded food destination in Rome.,10,20
POI0354,ROM,Maury's,shopping,41.915569,12.438273,60,1,4.0,A popular shopping spot in Rome.,10,20
POI0355,ROM,Villa di Massenzio,history,41.855922,12.519595,60,0,4.2,"Villa di Massenzio is a building in Rome, Italy.",10,16
POI0356,ROM,Obelisco della Minerva,landmark,41.897974,12.47756,60,1,4.3,"Obelisco della Minerva is a sculpture designed by Gianlorenzo Bernini, in Rome.",8,20
POI0357,ROM,Fayenas,nightlife,41.880927,12.470669,120,1,4.0,A lively nightlife spot in Rome.,18,2
POI0358,ROM,Palazzo Doria Pamphilj,museum,41.897824,12.481561,120,1,4.4,Palazzo Doria Pamphilj is an art museum in Rome.,9,19
POI0359,ROM,Santi Vito e Modesto,religion,41.895859,12.501553,30,0,4.2,"Santi Vito e Modesto is a church building in Rome, Italy.",7,8
POI0360,ROM,Giardino degli Aranci,nature,41.884994,12.480351,90,0,4.2,"Giardino degli Aranci is a garden in Rome, Italy with excellent views of the city.",0,24
POI0361,ROM,Anfiteatro Quercia del Tasso,culture,41.89576,12.46106,90,1,4.0,"Anfiteatro Quercia del Tasso is an open-air theatre in Rome, Italy.",9,20
POI0362,ROM,Mercatino delle pulci,food,41.918424,12.500958,60,1,4.0,A well-regarded food destination in Rome.,10,23
POI0363,ROM,Muji,shopping,41.902151,12.483193,60,1,4.0,A popular shopping spot in Rome.,11,19
POI0364,ROM,Testa di Costantino,history,41.892895,12.482489,60,0,4.4,"Testa di Costantino is a 4th-century acrolithic statue, 12 m. tall, in Rome.",8,19
POI0365,ROM,Arcus de Campanis,landmark,41.901761,12.455024,60,1,4.1,A well-known landmark in Rome.,8,20
POI0366,ROM,Alexanderplatz,nightlife,41.909085,12.453644,120,1,4.0,A lively nightlife spot in Rome.,18,2
POI0367,ROM,Museo Pietro Canonica,museum,41.915124,12.486237,120,0,4.1,"Museo Pietro Canonica is a museum in Rome, Italy.",10,16
POI0368,ROM,Basilica di Sant'Antonio da Padova all'Esquilino,religion,41.888863,12.504266,30,0,4.3,Basilica di Sant'Antonio da Padova all'Esquilino is a Roman Catholic titular church in Rome.,7,12
POI0369,ROM,Villa Paganini,nature,41.916552,12.510006,90,0,4.1,Villa Paganini is a park in Rome.,0,24
POI0370,ROM,Teatro Quirino,culture,41.899923,12.48258,90,1,4.2,Teatro Quirino is an opera house in Rome.,9,20
POI0371,ROM,Mercato di Campagna Amica Circo Massimo,food,41.888817,12.483225,60,1,4.0,A well-regarded food destination in Rome.,8,15
POI0372,ROM,Dal Buongustaio,shopping,41.91533,12.547198,60,1,4.0,A popular shopping spot in Rome.,10,20
POI0373,ROM,Tempio di Augusto,history,41.891399,12.485294,60,0,4.3,"Tempio di Augusto is a major temple in Rome built to commemorate Roman emperor, Augustus.",8,19
POI0374,ROM,Porta Ardeatina,landmark,41.873243,12.497105,60,1,4.3,Porta Ardeatina is an One of the gates in the Aurelian Walls of Rome.,8,20
POI0375,ROM,Beere mangiare e co.,nightlife,41.910214,12.447835,120,1,4.0,A lively nightlife spot in Rome.,11,2
POI0376,ROM,Galleria Borghese,museum,41.914113,12.492105,120,1,4.5,"Galleria Borghese is an Art museum in Rome, Italy.",9,19
POI0377,ROM,Chiesa di Sant'Andrea al Quirinale,religion,41.90068,12.489355,30,0,4.4,Chiesa di Sant'Andrea al Quirinale is a church in Rome.,9,12
POI0378,ROM,Parco Valle dell'Aniene,nature,41.927323,12.553171,90,0,4.1,"Parco Valle dell'Aniene is a protected area in Italy (EUAP1045), in Rome.",0,24
POI0379,ROM,Teatro Salone Margherita,culture,41.904275,12.484037,90,1,4.1,"Teatro Salone Margherita is a cinema in Rome, Italy.",9,20
POI0380,ROM,Mercato Arabo,food,41.878025,12.567994,60,1,4.0,A well-regarded food destination in Rome.,8,20
POI0381,ROM,Fincato,shopping,41.900483,12.479567,60,1,4.0,A popular shopping spot in Rome.,10,20
POI0382,ROM,Torrione di Via Prenestina,history,41.892065,12.529708,60,0,4.0,A historic site in Rome.,8,19
