poi_id,day,hour,busy,source
POI0397,Mo,10,0,gmaps
POI0397,Mo,11,0,gmaps
POI0397,Mo,12,0,gmaps
POI0397,Mo,13,0,gmaps
POI0397,Mo,14,0,gmaps
POI0397,Mo,15,14,gmaps
POI0397,Mo,16,28,gmaps
POI0397,Mo,17,43,gmaps
POI0397,Mo,18,61,gmaps
POI0397,Mo,19,69,gmaps
POI0397,Mo,20,67,gmaps
POI0397,Mo,21,61,gmaps
POI0397,Mo,22,53,gmaps
POI0397,Mo,23,39,gmaps
POI0397,Tu,0,29,gmaps
POI0397,Tu,1,18,gmaps
POI0397,Tu,6,0,gmaps
POI0397,Tu,7,0,gmaps
POI0397,Tu,8,0,gmaps
POI0397,Tu,9,0,gmaps
POI0397,Tu,10,0,gmaps
POI0397,Tu,11,0,gmaps
POI0397,Tu,12,0,gmaps
POI0397,Tu,13,0,gmaps
POI0397,Tu,14,0,gmaps
POI0397,Tu,15,16,gmaps
POI0397,Tu,16,30,gmaps
POI0397,Tu,17,45,gmaps
POI0397,Tu,18,63,gmaps
POI0397,Tu,19,73,gmaps
POI0397,Tu,20,83,gmaps
POI0397,Tu,21,77,gmaps
POI0397,Tu,22,64,gmaps
POI0397,Tu,23,47,gmaps
POI0397,We,0,42,gmaps
POI0397,We,1,23,gmaps
POI0397,We,6,0,gmaps
POI0397,We,7,0,gmaps
POI0397,We,8,0,gmaps
POI0397,We,9,0,gmaps
POI0397,We,10,0,gmaps
POI0397,We,11,0,gmaps
POI0397,We,12,0,gmaps
POI0397,We,13,0,gmaps
POI0397,We,14,0,gmaps
POI0397,We,15,14,gmaps
POI0397,We,16,22,gmaps
POI0397,We,17,42,gmaps
POI0397,We,18,61,gmaps
POI0397,We,19,80,gmaps
POI0397,We,20,90,gmaps
POI0397,We,21,100,gmaps
POI0397,We,22,97,gmaps
POI0397,We,23,76,gmaps
POI0397,Th,0,30,gmaps
POI0397,Th,1,19,gmaps
POI0397,Th,6,0,gmaps
POI0397,Th,7,0,gmaps
POI0397,Th,8,0,gmaps
POI0397,Th,9,0,gmaps
POI0397,Th,10,0,gmaps
POI0397,Th,11,0,gmaps
POI0397,Th,12,0,gmaps
POI0397,Th,13,0,gmaps
POI0397,Th,14,0,gmaps
POI0397,Th,15,21,gmaps
POI0397,Th,16,38,gmaps
POI0397,Th,17,52,gmaps
POI0397,Th,18,57,gmaps
POI0397,Th,19,60,gmaps
POI0397,Th,20,57,gmaps
POI0397,Th,22,54,gmaps
POI0397,Th,23,46,gmaps
POI0397,Fr,0,63,gmaps
POI0397,Fr,1,38,gmaps
POI0397,Fr,6,0,gmaps
POI0397,Fr,7,0,gmaps
POI0397,Fr,8,0,gmaps
POI0397,Fr,9,0,gmaps
POI0397,Fr,10,0,gmaps
POI0397,Fr,11,0,gmaps
POI0397,Fr,12,0,gmaps
POI0397,Fr,13,0,gmaps
POI0397,Fr,14,0,gmaps
POI0397,Fr,15,19,gmaps
POI0397,Fr,16,32,gmaps
POI0397,Fr,17,46,gmaps
POI0397,Fr,18,56,gmaps
POI0397,Fr,19,70,gmaps
POI0397,Fr,20,81,gmaps
POI0397,Fr,21,84,gmaps
POI0397,Fr,22,78,gmaps
POI0397,Fr,23,77,gmaps
POI0397,Sa,0,39,gmaps
POI0397,Sa,1,22,gmaps
POI0397,Sa,6,0,gmaps
POI0397,Sa,7,0,gmaps
POI0397,Sa,8,0,gmaps
POI0397,Sa,9,0,gmaps
POI0397,Sa,10,0,gmaps
POI0397,Sa,11,0,gmaps
POI0397,Sa,12,21,gmaps
POI0397,Sa,13,36,gmaps
POI0397,Sa,14,47,gmaps
POI0397,Sa,15,61,gmaps
POI0397,Sa,16,73,gmaps
POI0397,Sa,17,83,gmaps
POI0397,Sa,18,85,gmaps
POI0397,Sa,19,84,gmaps
POI0397,Sa,20,87,gmaps
POI0397,Sa,21,85,gmaps
POI0397,Sa,22,76,gmaps
POI0397,Sa,23,59,gmaps
POI0397,Su,0,19,gmaps
POI0397,Su,1,12,gmaps
POI0397,Su,6,0,gmaps
POI0397,Su,7,0,gmaps
POI0397,Su,8,0,gmaps
POI0397,Su,9,0,gmaps
POI0397,Su,10,0,gmaps
POI0397,Su,11,0,gmaps
POI0397,Su,12,19,gmaps
POI0397,Su,13,23,gmaps
POI0397,Su,14,38,gmaps
POI0397,Su,15,53,gmaps
POI0397,Su,16,69,gmaps
POI0397,Su,17,76,gmaps
POI0397,Su,18,77,gmaps
POI0397,Su,19,66,gmaps
POI0397,Su,20,53,gmaps
POI0397,Su,21,38,gmaps
POI0397,Su,22,29,gmaps
POI0397,Su,23,29,gmaps
POI0398,Mo,0,17,gmaps
POI0398,Mo,1,10,gmaps
POI0398,Mo,6,0,gmaps
POI0398,Mo,7,0,gmaps
POI0398,Mo,8,0,gmaps
POI0398,Mo,9,0,gmaps
POI0398,Mo,10,0,gmaps
POI0398,Mo,11,0,gmaps
POI0398,Mo,12,0,gmaps
POI0398,Mo,13,0,gmaps
POI0398,Mo,14,0,gmaps
POI0398,Mo,15,0,gmaps
POI0398,Mo,16,29,gmaps
POI0398,Mo,17,36,gmaps
POI0398,Mo,18,41,gmaps
POI0398,Mo,19,39,gmaps
POI0398,Mo,20,38,gmaps
POI0398,Mo,21,36,gmaps
POI0398,Mo,22,30,gmaps
POI0398,Mo,23,23,gmaps
POI0398,Tu,0,27,gmaps
POI0398,Tu,1,18,gmaps
POI0398,Tu,6,0,gmaps
POI0398,Tu,7,0,gmaps
POI0398,Tu,8,0,gmaps
POI0398,Tu,9,0,gmaps
POI0398,Tu,10,0,gmaps
POI0398,Tu,11,0,gmaps
POI0398,Tu,12,0,gmaps
POI0398,Tu,13,0,gmaps
POI0398,Tu,14,0,gmaps
POI0398,Tu,15,0,gmaps
POI0398,Tu,16,16,gmaps
POI0398,Tu,17,25,gmaps
POI0398,Tu,18,37,gmaps
POI0398,Tu,19,51,gmaps
POI0398,Tu,20,60,gmaps
POI0398,Tu,21,67,gmaps
POI0398,Tu,22,66,gmaps
POI0398,Tu,23,44,gmaps
POI0398,We,0,23,gmaps
POI0398,We,1,12,gmaps
POI0398,We,6,0,gmaps
POI0398,We,7,0,gmaps
POI0398,We,8,0,gmaps
POI0398,We,9,0,gmaps
POI0398,We,10,0,gmaps
POI0398,We,11,0,gmaps
POI0398,We,12,0,gmaps
POI0398,We,13,0,gmaps
POI0398,We,14,0,gmaps
POI0398,We,15,0,gmaps
POI0398,We,16,19,gmaps
POI0398,We,17,27,gmaps
POI0398,We,18,27,gmaps
POI0398,We,19,30,gmaps
POI0398,We,20,34,gmaps
POI0398,We,21,44,gmaps
POI0398,We,22,44,gmaps
POI0398,We,23,39,gmaps
POI0398,Th,0,29,gmaps
POI0398,Th,1,25,gmaps
POI0398,Th,6,0,gmaps
POI0398,Th,7,0,gmaps
POI0398,Th,8,0,gmaps
POI0398,Th,9,0,gmaps
POI0398,Th,10,0,gmaps
POI0398,Th,11,0,gmaps
POI0398,Th,12,0,gmaps
POI0398,Th,13,0,gmaps
POI0398,Th,14,0,gmaps
POI0398,Th,15,0,gmaps
POI0398,Th,16,25,gmaps
POI0398,Th,17,34,gmaps
POI0398,Th,18,44,gmaps
POI0398,Th,19,52,gmaps
POI0398,Th,20,47,gmaps
POI0398,Th,22,34,gmaps
POI0398,Th,23,33,gmaps
POI0398,Fr,0,39,gmaps
POI0398,Fr,1,33,gmaps
POI0398,Fr,2,26,gmaps
POI0398,Fr,3,22,gmaps
POI0398,Fr,4,16,gmaps
POI0398,Fr,6,0,gmaps
POI0398,Fr,7,0,gmaps
POI0398,Fr,8,0,gmaps
POI0398,Fr,9,0,gmaps
POI0398,Fr,10,0,gmaps
POI0398,Fr,11,0,gmaps
POI0398,Fr,12,0,gmaps
POI0398,Fr,13,0,gmaps
POI0398,Fr,14,0,gmaps
POI0398,Fr,15,0,gmaps
POI0398,Fr,16,24,gmaps
POI0398,Fr,17,27,gmaps
POI0398,Fr,18,37,gmaps
POI0398,Fr,19,38,gmaps
POI0398,Fr,20,46,gmaps
POI0398,Fr,21,52,gmaps
POI0398,Fr,22,54,gmaps
POI0398,Fr,23,55,gmaps
POI0398,Sa,0,72,gmaps
POI0398,Sa,1,47,gmaps
POI0398,Sa,2,30,gmaps
POI0398,Sa,3,24,gmaps
POI0398,Sa,4,9,gmaps
POI0398,Sa,6,0,gmaps
POI0398,Sa,7,0,gmaps
POI0398,Sa,8,0,gmaps
POI0398,Sa,9,0,gmaps
POI0398,Sa,10,0,gmaps
POI0398,Sa,11,0,gmaps
POI0398,Sa,12,0,gmaps
POI0398,Sa,13,0,gmaps
POI0398,Sa,14,0,gmaps
POI0398,Sa,15,0,gmaps
POI0398,Sa,16,37,gmaps
POI0398,Sa,17,60,gmaps
POI0398,Sa,18,74,gmaps
POI0398,Sa,19,74,gmaps
POI0398,Sa,20,73,gmaps
POI0398,Sa,21,79,gmaps
POI0398,Sa,22,94,gmaps
POI0398,Sa,23,100,gmaps
POI0398,Su,0,33,gmaps
POI0398,Su,1,18,gmaps
POI0398,Su,6,0,gmaps
POI0398,Su,7,0,gmaps
POI0398,Su,8,0,gmaps
POI0398,Su,9,0,gmaps
POI0398,Su,10,0,gmaps
POI0398,Su,11,0,gmaps
POI0398,Su,12,0,gmaps
POI0398,Su,13,0,gmaps
POI0398,Su,14,0,gmaps
POI0398,Su,15,0,gmaps
POI0398,Su,16,27,gmaps
POI0398,Su,17,39,gmaps
POI0398,Su,18,52,gmaps
POI0398,Su,19,51,gmaps
POI0398,Su,20,45,gmaps
POI0398,Su,21,46,gmaps
POI0398,Su,22,51,gmaps
POI0398,Su,23,45,gmaps
POI0399,Mo,0,28,gmaps
POI0399,Mo,1,17,gmaps
POI0399,Mo,3,0,gmaps
POI0399,Mo,4,9,gmaps
POI0399,Mo,5,8,gmaps
POI0399,Mo,6,7,gmaps
POI0399,Mo,7,5,gmaps
POI0399,Mo,8,3,gmaps
POI0399,Mo,9,3,gmaps
POI0399,Mo,10,4,gmaps
POI0399,Mo,11,7,gmaps
POI0399,Mo,12,13,gmaps
POI0399,Mo,13,20,gmaps
POI0399,Mo,14,22,gmaps
POI0399,Mo,15,20,gmaps
POI0399,Mo,16,17,gmaps
POI0399,Mo,17,18,gmaps
POI0399,Mo,18,26,gmaps
POI0399,Mo,19,36,gmaps
POI0399,Mo,20,44,gmaps
POI0399,Mo,21,51,gmaps
POI0399,Mo,22,50,gmaps
POI0399,Mo,23,43,gmaps
POI0399,Tu,0,31,gmaps
POI0399,Tu,1,16,gmaps
POI0399,Tu,3,0,gmaps
POI0399,Tu,4,5,gmaps
POI0399,Tu,5,6,gmaps
POI0399,Tu,6,6,gmaps
POI0399,Tu,7,7,gmaps
POI0399,Tu,8,7,gmaps
POI0399,Tu,9,7,gmaps
POI0399,Tu,10,8,gmaps
POI0399,Tu,11,10,gmaps
POI0399,Tu,12,12,gmaps
POI0399,Tu,13,16,gmaps
POI0399,Tu,14,19,gmaps
POI0399,Tu,15,20,gmaps
POI0399,Tu,16,17,gmaps
POI0399,Tu,17,15,gmaps
POI0399,Tu,18,24,gmaps
POI0399,Tu,19,42,gmaps
POI0399,Tu,20,56,gmaps
POI0399,Tu,21,65,gmaps
POI0399,Tu,22,64,gmaps
POI0399,Tu,23,52,gmaps
POI0399,We,0,21,gmaps
POI0399,We,1,13,gmaps
POI0399,We,3,0,gmaps
POI0399,We,4,5,gmaps
POI0399,We,5,3,gmaps
POI0399,We,6,3,gmaps
POI0399,We,7,3,gmaps
POI0399,We,8,7,gmaps
POI0399,We,9,10,gmaps
POI0399,We,10,12,gmaps
POI0399,We,11,10,gmaps
POI0399,We,12,11,gmaps
POI0399,We,13,11,gmaps
POI0399,We,14,14,gmaps
POI0399,We,15,15,gmaps
POI0399,We,16,14,gmaps
POI0399,We,17,15,gmaps
POI0399,We,18,22,gmaps
POI0399,We,19,35,gmaps
POI0399,We,20,47,gmaps
POI0399,We,21,49,gmaps
POI0399,We,22,44,gmaps
POI0399,We,23,38,gmaps
POI0399,Th,0,30,gmaps
POI0399,Th,1,12,gmaps
POI0399,Th,3,0,gmaps
POI0399,Th,4,4,gmaps
POI0399,Th,5,5,gmaps
POI0399,Th,6,6,gmaps
POI0399,Th,7,6,gmaps
POI0399,Th,8,4,gmaps
POI0399,Th,9,2,gmaps
POI0399,Th,10,5,gmaps
POI0399,Th,11,10,gmaps
POI0399,Th,12,21,gmaps
POI0399,Th,13,25,gmaps
POI0399,Th,14,26,gmaps
POI0399,Th,15,23,gmaps
POI0399,Th,16,25,gmaps
POI0399,Th,17,26,gmaps
POI0399,Th,18,34,gmaps
POI0399,Th,19,43,gmaps
POI0399,Th,20,58,gmaps
POI0399,Th,22,64,gmaps
POI0399,Th,23,53,gmaps
POI0399,Fr,0,42,gmaps
POI0399,Fr,1,21,gmaps
POI0399,Fr,3,0,gmaps
POI0399,Fr,4,3,gmaps
POI0399,Fr,5,3,gmaps
POI0399,Fr,6,3,gmaps
POI0399,Fr,7,3,gmaps
POI0399,Fr,8,5,gmaps
POI0399,Fr,9,5,gmaps
POI0399,Fr,10,7,gmaps
POI0399,Fr,11,11,gmaps
POI0399,Fr,12,18,gmaps
POI0399,Fr,13,20,gmaps
POI0399,Fr,14,20,gmaps
POI0399,Fr,15,20,gmaps
POI0399,Fr,16,26,gmaps
POI0399,Fr,17,34,gmaps
POI0399,Fr,18,41,gmaps
POI0399,Fr,19,49,gmaps
POI0399,Fr,20,56,gmaps
POI0399,Fr,21,66,gmaps
POI0399,Fr,22,73,gmaps
POI0399,Fr,23,64,gmaps
POI0399,Sa,0,55,gmaps
POI0399,Sa,1,33,gmaps
POI0399,Sa,3,0,gmaps
POI0399,Sa,4,4,gmaps
POI0399,Sa,5,6,gmaps
POI0399,Sa,6,5,gmaps
POI0399,Sa,7,4,gmaps
POI0399,Sa,8,3,gmaps
POI0399,Sa,9,5,gmaps
POI0399,Sa,10,6,gmaps
POI0399,Sa,11,10,gmaps
POI0399,Sa,12,16,gmaps
POI0399,Sa,13,20,gmaps
POI0399,Sa,14,25,gmaps
POI0399,Sa,15,32,gmaps
POI0399,Sa,16,38,gmaps
POI0399,Sa,17,43,gmaps
POI0399,Sa,18,53,gmaps
POI0399,Sa,19,71,gmaps
POI0399,Sa,20,91,gmaps
POI0399,Sa,21,100,gmaps
POI0399,Sa,22,99,gmaps
POI0399,Sa,23,85,gmaps
POI0399,Su,0,39,gmaps
POI0399,Su,1,23,gmaps
POI0399,Su,3,0,gmaps
POI0399,Su,4,8,gmaps
POI0399,Su,5,7,gmaps
POI0399,Su,6,6,gmaps
POI0399,Su,7,9,gmaps
POI0399,Su,8,8,gmaps
POI0399,Su,9,10,gmaps
POI0399,Su,10,10,gmaps
POI0399,Su,11,12,gmaps
POI0399,Su,12,17,gmaps
POI0399,Su,13,30,gmaps
POI0399,Su,14,35,gmaps
POI0399,Su,15,37,gmaps
POI0399,Su,16,34,gmaps
POI0399,Su,17,35,gmaps
POI0399,Su,18,41,gmaps
POI0399,Su,19,53,gmaps
POI0399,Su,20,66,gmaps
POI0399,Su,21,74,gmaps
POI0399,Su,22,71,gmaps
POI0399,Su,23,58,gmaps
POI0401,Mo,0,12,gmaps
POI0401,Mo,1,18,gmaps
POI0401,Mo,2,14,gmaps
POI0401,Mo,3,20,gmaps
POI0401,Mo,4,18,gmaps
POI0401,Mo,5,22,gmaps
POI0401,Mo,6,18,gmaps
POI0401,Mo,7,24,gmaps
POI0401,Mo,8,22,gmaps
POI0401,Mo,9,22,gmaps
POI0401,Mo,10,28,gmaps
POI0401,Mo,11,26,gmaps
POI0401,Mo,12,28,gmaps
POI0401,Mo,13,38,gmaps
POI0401,Mo,14,52,gmaps
POI0401,Mo,15,70,gmaps
POI0401,Mo,16,64,gmaps
POI0401,Mo,17,64,gmaps
POI0401,Mo,18,62,gmaps
POI0401,Mo,19,50,gmaps
POI0401,Mo,20,38,gmaps
POI0401,Mo,21,30,gmaps
POI0401,Mo,22,18,gmaps
POI0401,Mo,23,16,gmaps
POI0401,Tu,0,24,gmaps
POI0401,Tu,1,18,gmaps
POI0401,Tu,2,14,gmaps
POI0401,Tu,3,18,gmaps
POI0401,Tu,4,16,gmaps
POI0401,Tu,5,18,gmaps
POI0401,Tu,6,16,gmaps
POI0401,Tu,7,18,gmaps
POI0401,Tu,8,28,gmaps
POI0401,Tu,9,42,gmaps
POI0401,Tu,10,50,gmaps
POI0401,Tu,11,62,gmaps
POI0401,Tu,12,70,gmaps
POI0401,Tu,13,60,gmaps
POI0401,Tu,14,52,gmaps
POI0401,Tu,15,56,gmaps
POI0401,Tu,16,72,gmaps
POI0401,Tu,17,92,gmaps
POI0401,Tu,18,86,gmaps
POI0401,Tu,19,78,gmaps
POI0401,Tu,20,70,gmaps
POI0401,Tu,21,62,gmaps
POI0401,Tu,22,50,gmaps
POI0401,Tu,23,34,gmaps
POI0401,We,0,20,gmaps
POI0401,We,1,18,gmaps
POI0401,We,2,16,gmaps
POI0401,We,3,22,gmaps
POI0401,We,4,24,gmaps
POI0401,We,5,18,gmaps
POI0401,We,6,18,gmaps
POI0401,We,7,20,gmaps
POI0401,We,8,22,gmaps
POI0401,We,9,36,gmaps
POI0401,We,10,42,gmaps
POI0401,We,11,50,gmaps
POI0401,We,12,50,gmaps
POI0401,We,13,46,gmaps
POI0401,We,14,50,gmaps
POI0401,We,15,50,gmaps
POI0401,We,16,58,gmaps
POI0401,We,17,60,gmaps
POI0401,We,18,64,gmaps
POI0401,We,19,60,gmaps
POI0401,We,20,48,gmaps
POI0401,We,21,48,gmaps
POI0401,We,22,38,gmaps
POI0401,We,23,30,gmaps
POI0401,Th,0,26,gmaps
POI0401,Th,1,16,gmaps
POI0401,Th,2,10,gmaps
POI0401,Th,3,8,gmaps
POI0401,Th,4,12,gmaps
POI0401,Th,5,20,gmaps
POI0401,Th,6,30,gmaps
POI0401,Th,7,40,gmaps
POI0401,Th,8,44,gmaps
POI0401,Th,9,54,gmaps
POI0401,Th,10,52,gmaps
POI0401,Th,11,54,gmaps
POI0401,Th,12,58,gmaps
POI0401,Th,13,54,gmaps
POI0401,Th,14,62,gmaps
POI0401,Th,15,66,gmaps
POI0401,Th,16,78,gmaps
POI0401,Th,17,80,gmaps
POI0401,Th,18,80,gmaps
POI0401,Th,19,76,gmaps
POI0401,Th,20,72,gmaps
POI0401,Th,21,70,gmaps
POI0401,Th,22,56,gmaps
POI0401,Fr,0,44,gmaps
POI0401,Fr,1,28,gmaps
POI0401,Fr,2,22,gmaps
POI0401,Fr,3,20,gmaps
POI0401,Fr,4,30,gmaps
POI0401,Fr,5,30,gmaps
POI0401,Fr,6,28,gmaps
POI0401,Fr,7,26,gmaps
POI0401,Fr,8,32,gmaps
POI0401,Fr,9,40,gmaps
POI0401,Fr,10,50,gmaps
POI0401,Fr,11,54,gmaps
POI0401,Fr,12,60,gmaps
POI0401,Fr,13,64,gmaps
POI0401,Fr,14,76,gmaps
POI0401,Fr,15,76,gmaps
POI0401,Fr,16,80,gmaps
POI0401,Fr,17,86,gmaps
POI0401,Fr,18,88,gmaps
POI0401,Fr,19,84,gmaps
POI0401,Fr,20,86,gmaps
POI0401,Fr,21,72,gmaps
POI0401,Fr,22,72,gmaps
POI0401,Fr,23,56,gmaps
POI0401,Sa,0,28,gmaps
POI0401,Sa,1,12,gmaps
POI0401,Sa,2,8,gmaps
POI0401,Sa,3,14,gmaps
POI0401,Sa,4,22,gmaps
POI0401,Sa,5,24,gmaps
POI0401,Sa,6,26,gmaps
POI0401,Sa,7,26,gmaps
POI0401,Sa,8,28,gmaps
POI0401,Sa,9,34,gmaps
POI0401,Sa,10,40,gmaps
POI0401,Sa,11,52,gmaps
POI0401,Sa,12,68,gmaps
POI0401,Sa,13,88,gmaps
POI0401,Sa,14,88,gmaps
POI0401,Sa,15,96,gmaps
POI0401,Sa,16,100,gmaps
POI0401,Sa,17,90,gmaps
POI0401,Sa,18,78,gmaps
POI0401,Sa,19,58,gmaps
POI0401,Sa,20,48,gmaps
POI0401,Sa,21,52,gmaps
POI0401,Sa,22,54,gmaps
POI0401,Sa,23,46,gmaps
POI0401,Su,0,12,gmaps
POI0401,Su,1,14,gmaps
POI0401,Su,2,16,gmaps
POI0401,Su,3,14,gmaps
POI0401,Su,4,12,gmaps
POI0401,Su,5,10,gmaps
POI0401,Su,6,10,gmaps
POI0401,Su,7,14,gmaps
POI0401,Su,8,22,gmaps
POI0401,Su,9,34,gmaps
POI0401,Su,10,40,gmaps
POI0401,Su,11,42,gmaps
POI0401,Su,12,48,gmaps
POI0401,Su,13,50,gmaps
POI0401,Su,14,62,gmaps
POI0401,Su,15,66,gmaps
POI0401,Su,16,74,gmaps
POI0401,Su,17,84,gmaps
POI0401,Su,18,76,gmaps
POI0401,Su,19,58,gmaps
POI0401,Su,20,38,gmaps
POI0401,Su,21,24,gmaps
POI0401,Su,22,16,gmaps
POI0401,Su,23,12,gmaps
POI0405,Mo,6,0,gmaps
POI0405,Mo,7,0,gmaps
POI0405,Mo,8,0,gmaps
POI0405,Mo,9,14,gmaps
POI0405,Mo,10,24,gmaps
POI0405,Mo,11,32,gmaps
POI0405,Mo,12,37,gmaps
POI0405,Mo,13,41,gmaps
POI0405,Mo,14,44,gmaps
POI0405,Mo,15,44,gmaps
POI0405,Mo,16,41,gmaps
POI0405,Mo,17,32,gmaps
POI0405,Mo,18,0,gmaps
POI0405,Mo,19,0,gmaps
POI0405,Mo,20,0,gmaps
POI0405,Mo,21,0,gmaps
POI0405,Mo,22,0,gmaps
POI0405,Mo,23,0,gmaps
POI0405,Tu,6,0,gmaps
POI0405,Tu,7,0,gmaps
POI0405,Tu,8,0,gmaps
POI0405,Tu,9,12,gmaps
POI0405,Tu,10,22,gmaps
POI0405,Tu,11,32,gmaps
POI0405,Tu,12,39,gmaps
POI0405,Tu,13,42,gmaps
POI0405,Tu,14,45,gmaps
POI0405,Tu,15,48,gmaps
POI0405,Tu,16,46,gmaps
POI0405,Tu,17,39,gmaps
POI0405,Tu,18,0,gmaps
POI0405,Tu,19,0,gmaps
POI0405,Tu,20,0,gmaps
POI0405,Tu,21,0,gmaps
POI0405,Tu,22,0,gmaps
POI0405,Tu,23,0,gmaps
POI0405,We,6,0,gmaps
POI0405,We,7,0,gmaps
POI0405,We,8,0,gmaps
POI0405,We,9,13,gmaps
POI0405,We,10,24,gmaps
POI0405,We,11,33,gmaps
POI0405,We,12,39,gmaps
POI0405,We,13,42,gmaps
POI0405,We,14,45,gmaps
POI0405,We,15,45,gmaps
POI0405,We,16,43,gmaps
POI0405,We,17,36,gmaps
POI0405,We,18,0,gmaps
POI0405,We,19,0,gmaps
POI0405,We,20,0,gmaps
POI0405,We,21,0,gmaps
POI0405,We,22,0,gmaps
POI0405,We,23,0,gmaps
POI0405,Th,6,0,gmaps
POI0405,Th,7,0,gmaps
POI0405,Th,8,0,gmaps
POI0405,Th,9,13,gmaps
POI0405,Th,10,24,gmaps
POI0405,Th,11,35,gmaps
POI0405,Th,12,42,gmaps
POI0405,Th,13,46,gmaps
POI0405,Th,14,48,gmaps
POI0405,Th,15,49,gmaps
POI0405,Th,16,48,gmaps
POI0405,Th,17,41,gmaps
POI0405,Th,18,0,gmaps
POI0405,Th,19,0,gmaps
POI0405,Th,20,0,gmaps
POI0405,Th,21,0,gmaps
POI0405,Th,22,0,gmaps
POI0405,Th,23,0,gmaps
POI0405,Fr,6,0,gmaps
POI0405,Fr,7,0,gmaps
POI0405,Fr,8,0,gmaps
POI0405,Fr,9,16,gmaps
POI0405,Fr,10,29,gmaps
POI0405,Fr,11,43,gmaps
POI0405,Fr,12,52,gmaps
POI0405,Fr,13,59,gmaps
POI0405,Fr,14,63,gmaps
POI0405,Fr,15,66,gmaps
POI0405,Fr,16,64,gmaps
POI0405,Fr,17,52,gmaps
POI0405,Fr,18,0,gmaps
POI0405,Fr,19,0,gmaps
POI0405,Fr,20,0,gmaps
POI0405,Fr,21,0,gmaps
POI0405,Fr,22,0,gmaps
POI0405,Fr,23,0,gmaps
POI0405,Sa,6,0,gmaps
POI0405,Sa,7,0,gmaps
POI0405,Sa,8,0,gmaps
POI0405,Sa,9,20,gmaps
POI0405,Sa,10,39,gmaps
POI0405,Sa,11,62,gmaps
POI0405,Sa,12,80,gmaps
POI0405,Sa,13,93,gmaps
POI0405,Sa,14,100,gmaps
POI0405,Sa,15,98,gmaps
POI0405,Sa,16,85,gmaps
POI0405,Sa,17,0,gmaps
POI0405,Sa,18,0,gmaps
POI0405,Sa,19,0,gmaps
POI0405,Sa,20,0,gmaps
POI0405,Sa,21,0,gmaps
POI0405,Sa,22,0,gmaps
POI0405,Sa,23,0,gmaps
POI0405,Su,6,0,gmaps
POI0405,Su,7,0,gmaps
POI0405,Su,8,0,gmaps
POI0405,Su,9,0,gmaps
POI0405,Su,10,0,gmaps
POI0405,Su,11,0,gmaps
POI0405,Su,12,55,gmaps
POI0405,Su,13,66,gmaps
POI0405,Su,14,72,gmaps
POI0405,Su,15,68,gmaps
POI0405,Su,16,57,gmaps
POI0405,Su,17,0,gmaps
POI0405,Su,18,0,gmaps
POI0405,Su,19,0,gmaps
POI0405,Su,20,0,gmaps
POI0405,Su,21,0,gmaps
POI0405,Su,22,0,gmaps
POI0405,Su,23,0,gmaps
POI0407,Mo,6,0,gmaps
POI0407,Mo,7,0,gmaps
POI0407,Mo,8,0,gmaps
POI0407,Mo,9,19,gmaps
POI0407,Mo,10,27,gmaps
POI0407,Mo,11,36,gmaps
POI0407,Mo,12,42,gmaps
POI0407,Mo,13,44,gmaps
POI0407,Mo,14,44,gmaps
POI0407,Mo,15,41,gmaps
POI0407,Mo,16,35,gmaps
POI0407,Mo,17,26,gmaps
POI0407,Mo,18,18,gmaps
POI0407,Mo,19,0,gmaps
POI0407,Mo,20,0,gmaps
POI0407,Mo,21,0,gmaps
POI0407,Mo,22,0,gmaps
POI0407,Mo,23,0,gmaps
POI0407,Tu,6,0,gmaps
POI0407,Tu,7,0,gmaps
POI0407,Tu,8,0,gmaps
POI0407,Tu,9,19,gmaps
POI0407,Tu,10,27,gmaps
POI0407,Tu,11,34,gmaps
POI0407,Tu,12,39,gmaps
POI0407,Tu,13,41,gmaps
POI0407,Tu,14,41,gmaps
POI0407,Tu,15,38,gmaps
POI0407,Tu,16,33,gmaps
POI0407,Tu,17,26,gmaps
POI0407,Tu,18,19,gmaps
POI0407,Tu,19,0,gmaps
POI0407,Tu,20,0,gmaps
POI0407,Tu,21,0,gmaps
POI0407,Tu,22,0,gmaps
POI0407,Tu,23,0,gmaps
POI0407,We,6,0,gmaps
POI0407,We,7,0,gmaps
POI0407,We,8,0,gmaps
POI0407,We,9,19,gmaps
POI0407,We,10,28,gmaps
POI0407,We,11,37,gmaps
POI0407,We,12,44,gmaps
POI0407,We,13,47,gmaps
POI0407,We,14,47,gmaps
POI0407,We,15,44,gmaps
POI0407,We,16,38,gmaps
POI0407,We,17,29,gmaps
POI0407,We,18,20,gmaps
POI0407,We,19,0,gmaps
POI0407,We,20,0,gmaps
POI0407,We,21,0,gmaps
POI0407,We,22,0,gmaps
POI0407,We,23,0,gmaps
POI0407,Th,6,0,gmaps
POI0407,Th,7,0,gmaps
POI0407,Th,8,0,gmaps
POI0407,Th,9,20,gmaps
POI0407,Th,10,29,gmaps
POI0407,Th,11,38,gmaps
POI0407,Th,12,45,gmaps
POI0407,Th,13,49,gmaps
POI0407,Th,14,50,gmaps
POI0407,Th,15,47,gmaps
POI0407,Th,16,42,gmaps
POI0407,Th,17,32,gmaps
POI0407,Th,18,21,gmaps
POI0407,Th,19,0,gmaps
POI0407,Th,20,0,gmaps
POI0407,Th,21,0,gmaps
POI0407,Th,22,0,gmaps
POI0407,Th,23,0,gmaps
